title,price,currency,price_uf,price_clp,first_seen_price,uf_per_m2,zona_uf_m2,bedrooms,bedrooms_n,bathrooms,bathrooms_n,m2,m2_utiles,seller,tienda_oficial,location,barrio,property_kind,operation,property_type,comuna,listing_id,source,publicado_hace,publicado_fecha_est,first_seen_date,last_seen_date,days_published,delisted_date,url,parking,gastos_comunes_clp,enriched_date,bodegas,antiguedad_anos,m2_totales,m2_terraza,piso_unidad,pisos_edificio,deptos_por_piso,orientacion,lat,lng,finished_date
Se Vende Dpto Frente A Plaza La Alcaldesa Providencia,9500,CLF,9500.0,,9500.0,81.2,,3 dormitorios,3.0,3 baños,3.0,117 m² útiles,117.0,,False,"PLAZA DE LA ALCALDESA, Providencia",PLAZA DE LA ALCALDESA,usada,venta,departamento,providencia-metropolitana,MLC2006718423,portalinmobiliario,,,2026-07-22,2026-08-26,36,2026-08-27,https://www.portalinmobiliario.com/MLC-2006718423-se-vende-dpto-frente-a-plaza-la-alcaldesa-providencia-_JM,,,,,,,,,,,,,,
"Departamento En Venta De 3d, 2b, 2e 1b En Providencia",9500,CLF,9500.0,388325895.0,9500.0,81.2,,3 dormitorios,3.0,2 baños,2.0,117 m² útiles,117.0,,False,"Plaza La Alcaldesa, Providencia",Plaza La Alcaldesa,usada,venta,departamento,providencia-metropolitana,MLC4211822212,portalinmobiliario,,,2026-07-22,2026-09-03,44,,https://www.portalinmobiliario.com/MLC-4211822212-departamento-en-venta-de-3d-2b-2e-1b-en-providencia-_JM,,,,,,,,,,,,,,
Departamento En Venta De 3 Dorm. En Las Condes,11290,CLF,11290.0,461137679.0,11290.0,81.22,,3 dormitorios,3.0,2 baños,2.0,139 m² útiles,139.0,Maudier Propiedades,True,"El Golf, Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC2048415501,portalinmobiliario,,,2026-07-22,2026-08-01,11,2026-08-02,https://www.portalinmobiliario.com/MLC-2048415501-departamento-en-venta-de-3-dorm-en-las-condes-_JM,,,,,,,,,,,,,,
Depto. 4d 4b 2e 1b Sector Metro Manquehue Apumanque,13000,CLF,13000.0,,13000.0,81.25,,4 dormitorios,4.0,4 baños,4.0,160 m² útiles,160.0,Coldwell Banker,True,"Metro Manquehue - Apumanque, Las Condes",Metro Manquehue - Apumanque,usada,venta,departamento,las-condes-metropolitana,MLC4176381918,portalinmobiliario,,,2026-07-22,2026-07-23,2,2026-07-24,https://www.portalinmobiliario.com/MLC-4176381918-depto-4d-4b-2e-1b-sector-metro-manquehue-apumanque-_JM,,,,,,,,,,,,,,
Cabildo/manquehue,13000,CLF,13000.0,530982270.0,13000.0,81.25,83.0,4 dormitorios,4.0,4 baños,4.0,160 m² útiles,160.0,CyM Propiedades,True,"CABILDO/MANQUEHUE, Rotonda Atenas, Las Condes",Rotonda Atenas,usada,venta,departamento,las-condes-metropolitana,MLC2074134531,portalinmobiliario,hoy,2026-07-21,2026-07-22,2026-08-05,15,2026-08-06,https://www.portalinmobiliario.com/MLC-2074134531-cabildomanquehue-_JM,2.0,270000.0,2026-07-21,1.0,25.0,190.0,,8.0,,2.0,SP,-33.4193501,-70.5625116,
Venta Departamento 3 Dorm 80 M2. En Providencia,6500,CLF,6500.0,265696665.0,6500.0,81.25,94.0,3 dormitorios,3.0,2 baños,2.0,80 m² útiles,80.0,,False,"Bucarest / Metro Los Leones / Costanera Center, Los Leones, Providencia",Los Leones,usada,venta,departamento,providencia-metropolitana,MLC4120776108,portalinmobiliario,hace 24 días,2026-06-28,2026-07-22,2026-09-03,44,,https://www.portalinmobiliario.com/MLC-4120776108-venta-departamento-3-dorm-80-m2-en-providencia-_JM,0.0,150000.0,2026-07-22,0.0,66.0,84.0,4.0,6.0,7.0,6.0,N,-33.4199345,-70.6067801,
Departamento En Venta En Las Condes,23900,CLF,23900.0,976190481.0,23900.0,81.29,,4 dormitorios,4.0,5 baños,5.0,294 m² útiles,294.0,Maudier Propiedades,True,"EL GOLF, Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC2048415189,portalinmobiliario,,,2026-07-22,2026-07-31,10,2026-08-01,https://www.portalinmobiliario.com/MLC-2048415189-departamento-en-venta-en-las-condes-_JM,,,,,,,,,,,,,,
Oportunidad Remodelado Y Amoblado A Pasos De Parqu...,6100,CLF,6100.0,249153219.0,6100.0,81.33,,3 dormitorios,3.0,2 baños,2.0,75 m² útiles,75.0,Property Partners,True,"Las Condes, Parque Arauco",Las Condes,usada,venta,departamento,las-condes-metropolitana,MLC2061524561,portalinmobiliario,,,2026-07-22,2026-08-05,15,2026-08-06,https://www.portalinmobiliario.com/MLC-2061524561-oportunidad-remodelado-y-amoblado-a-pasos-de-parqu-_JM,,,,,,,,,,,,,,
Departamento En Venta De 3 Dorm. En Providencia,7900,CLF,7900.0,322673841.0,7900.0,81.44,85.0,3 dormitorios,3.0,2 baños,2.0,97 m² útiles,97.0,BINEXXOS BUSINESS INTELLIGENC,True,"Providencia, Los Leones",Providencia,usada,venta,departamento,providencia-metropolitana,MLC4160893276,portalinmobiliario,hace 13 días,2026-07-09,2026-07-22,2026-07-25,4,2026-07-26,https://www.portalinmobiliario.com/MLC-4160893276-departamento-en-venta-de-3-dorm-en-providencia-_JM,1.0,180000.0,2026-07-22,1.0,0.0,97.0,,,,,,-33.4352437,-70.6053573,
"Vendo Depto El Golf  Estilo Frances ,las Condes 3",8150,CLF,8150.0,,8150.0,81.5,,3 dormitorios,3.0,2 baños,2.0,100 m² útiles,100.0,,False,"Hendaya 80, Las Condes, Región Metropolitana, Chile, Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC2041076669,portalinmobiliario,,,2026-07-22,2026-07-27,6,2026-07-28,https://www.portalinmobiliario.com/MLC-2041076669-vendo-depto-el-golf-estilo-frances-las-condes-3-_JM,,,,,,,,,,,,,,
"Depto 4d 3b 109 M2, Manquehue Sur, Estac Y Bod",8966,CLF,8966.0,366214387.0,8966.0,81.51,,4 dormitorios,4.0,3 baños,3.0,110 m² útiles,110.0,,False,"DEPTO MANQUEHUE SUR, Rotonda Atenas, Las Condes",Rotonda Atenas,usada,venta,departamento,las-condes-metropolitana,MLC2066884677,portalinmobiliario,,,2026-07-22,2026-07-31,10,2026-08-01,https://www.portalinmobiliario.com/MLC-2066884677-depto-4d-3b-109-m2-manquehue-sur-estac-y-bod-_JM,,,,,,,,,,,,,,
Excelente Departamento Las Condes,6119,CLF,6119.0,250026011.0,6119.0,81.59,,3 dormitorios,3.0,2 baños,2.0,75 m² útiles,75.0,,False,"Av. Cristóbal Colón, Las Condes, Rotonda Atenas, Las Condes",Rotonda Atenas,usada,venta,departamento,las-condes-metropolitana,MLC4219656214,portalinmobiliario,,,2026-07-22,2026-08-21,31,2026-08-22,https://www.portalinmobiliario.com/MLC-4219656214-excelente-departamento-las-condes-_JM,,,,,,,,,,,,,,
"Amplio, Excelente Conectividad! Nororiente",10445,CLF,10445.0,,10445.0,81.6,,4 dormitorios,4.0,3 baños,3.0,128 m² útiles,128.0,,False,"Los Leones / Carmen Sylva, Los Leones, Providencia",Los Leones,usada,venta,departamento,providencia-metropolitana,MLC2062075085,portalinmobiliario,,,2026-07-22,2026-07-23,2,2026-07-24,https://www.portalinmobiliario.com/MLC-2062075085-amplio-excelente-conectividad-nororiente-_JM,,,,,,,,,,,,,,
Departamento En Venta De 3 Dorm. En Las Condes,9800,CLF,9800.0,400278942.0,9800.0,81.67,,3 dormitorios,3.0,3 baños,3.0,120 m² útiles,120.0,Maudier Propiedades,True,"El Golf, Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC4170196568,portalinmobiliario,,,2026-07-22,2026-08-03,13,2026-08-04,https://www.portalinmobiliario.com/MLC-4170196568-departamento-en-venta-de-3-dorm-en-las-condes-_JM,,,,,,,,,,,,,,
Moderno Depto Con Vistas Despejadas Pte.riesco (175766),9150,CLF,9150.0,373729828.0,9150.0,81.7,,3 dormitorios,3.0,3 baños,3.0,112 m² útiles,112.0,,False,"Cerro El Plomo, Las Condes",Cerro El Plomo,usada,venta,departamento,las-condes-metropolitana,MLC4191866432,portalinmobiliario,,,2026-07-22,2026-08-05,15,2026-08-06,https://www.portalinmobiliario.com/MLC-4191866432-moderno-depto-con-vistas-despejadas-pteriesco-175766-_JM,,,,,,,,,,,,,,
Departamento En Venta De 3 Dorm. En Las Condes,21000,CLF,21000.0,857740590.0,21000.0,81.71,,3 dormitorios,3.0,3 baños,3.0,257 m² útiles,257.0,Maudier Propiedades,True,"El Golf, Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC4170200782,portalinmobiliario,,,2026-07-22,2026-08-04,14,2026-08-05,https://www.portalinmobiliario.com/MLC-4170200782-departamento-en-venta-de-3-dorm-en-las-condes-_JM,,,,,,,,,,,,,,
"Contemporáneo Muy Bien Ubicado, Año 2017",9650,CLF,9650.0,394304790.0,9985.0,81.78,,3 dormitorios,3.0,2 baños,2.0,118 m² útiles,118.0,,False,"Pedro Lira 1200 - 1500, Providencia, Inés De Suárez, Providencia",Inés De Suárez,usada,venta,departamento,providencia-metropolitana,MLC4061334200,portalinmobiliario,,,2026-07-22,2026-08-21,31,2026-08-22,https://www.portalinmobiliario.com/MLC-4061334200-contemporaneo-muy-bien-ubicado-ano-2017-_JM,,,,,,,,,,,,,,
Metro Colón/tobalaba 90 M2 (165306),7370,CLF,7370.0,301064942.0,7370.0,81.89,95.0,2 dormitorios,2.0,3 baños,3.0,90 m² útiles,90.0,,False,"Avenida Cristóbal Colón, Vaticano, Las Condes",Vaticano,usada,venta,departamento,las-condes-metropolitana,MLC4213379214,portalinmobiliario,hoy,2026-07-21,2026-07-22,2026-08-13,23,2026-08-14,https://www.portalinmobiliario.com/MLC-4213379214-metro-colontobalaba-90-m2-165306-_JM,1.0,200000.0,2026-07-21,1.0,31.0,92.0,2.0,14.0,16.0,4.0,SP,-33.4261175,-70.5866606,
"Depto. Vista Norte Para Remodelar, Cercano Plaza Las Lilas",10320,CLF,10320.0,421681392.0,10320.0,81.9,,4 dormitorios,4.0,3 baños,3.0,126 m² útiles,126.0,,False,"Las Dalias 2700 - 3000, Providencia, Las Lilas, Providencia",Las Lilas,usada,venta,departamento,providencia-metropolitana,MLC4058697532,portalinmobiliario,,,2026-07-22,2026-08-21,31,2026-08-22,https://www.portalinmobiliario.com/MLC-4058697532-depto-vista-norte-para-remodelar-cercano-plaza-las-lilas-_JM,,,,,,,,,,,,,,
Colegio San Ignacio / Holanda,7290,CLF,7290.0,297979406.0,7750.0,81.91,94.0,3 dormitorios,3.0,2 baños,2.0,89 m² útiles,89.0,,False,"Colegio San Ignacio / Holanda, Las Lilas, Providencia",Las Lilas,usada,venta,departamento,providencia-metropolitana,MLC2009494713,portalinmobiliario,hace 34 días,2026-06-18,2026-07-22,2026-09-01,42,2026-09-02,https://www.portalinmobiliario.com/MLC-2009494713-colegio-san-ignacio-holanda-_JM,1.0,220000.0,2026-07-22,1.0,33.0,94.0,5.0,5.0,6.0,5.0,,-33.4317883,-70.6014522,
Departamento En Venta De 4 Dorm. En Las Condes,10900,CLF,10900.0,445208211.0,10900.0,81.95,104.0,4 dormitorios,4.0,4 baños,4.0,133 m² útiles,133.0,,False,"Av. Las Condes / La Cabaña - 4D &#43; 4B &#43; 2 Estacionamientos Y Bodega, Mall Sport, Las Condes",Mall Sport,usada,venta,departamento,las-condes-metropolitana,MLC4201741160,portalinmobiliario,,,2026-07-22,2026-08-05,15,2026-08-06,https://www.portalinmobiliario.com/MLC-4201741160-departamento-en-venta-de-4-dorm-en-las-condes-_JM,2.0,300000.0,2026-07-21,1.0,21.0,143.0,10.0,2.0,,8.0,SP,-33.3723553,-70.5142719,
"Amplio Y Totalmente Remodelado, En Plano Barrio El Golf",17950,CLF,17950.0,733258577.0,17950.0,81.96,83.0,4 dormitorios,4.0,5 baños,5.0,219 m² útiles,219.0,,False,"Málaga / Renato Sánchez, Metro Escuela Militar, Las Condes",Metro Escuela Militar,usada,venta,departamento,las-condes-metropolitana,MLC4212556742,portalinmobiliario,hoy,2026-07-21,2026-07-22,2026-08-13,23,2026-08-14,https://www.portalinmobiliario.com/MLC-4212556742-amplio-y-totalmente-remodelado-en-plano-barrio-el-golf-_JM,2.0,450000.0,2026-07-21,1.0,35.0,263.0,44.0,4.0,,2.0,,-33.41746,-70.5858616,
Departamento En Venta De 3 Dorm. En Las Condes,17950,CLF,17950.0,733447770.0,17950.0,81.96,83.0,3 dormitorios,3.0,5 baños,5.0,219 m² útiles,219.0,Maudier Propiedades,True,"El Golf, Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC2076421121,portalinmobiliario,hoy,2026-07-21,2026-07-22,2026-08-21,31,2026-08-22,https://www.portalinmobiliario.com/MLC-2076421121-departamento-en-venta-de-3-dorm-en-las-condes-_JM,2.0,490000.0,2026-07-21,1.0,35.0,250.0,30.0,4.0,14.0,2.0,NOSP,-33.41746,-70.5858616,
Venta Precioso Dpto. 150 Mt2 Las Condes,12300,CLF,12300.0,502390917.0,12300.0,82.0,,3 dormitorios,3.0,3 baños,3.0,150 m² útiles,150.0,,False,"Sebastián Elcano, Las Condes",Sebastián Elcano,usada,venta,departamento,las-condes-metropolitana,MLC4176370404,portalinmobiliario,,,2026-07-22,2026-07-22,1,2026-07-23,https://www.portalinmobiliario.com/MLC-4176370404-venta-precioso-dpto-150-mt2-las-condes-_JM,,,,,,,,,,,,,,
Nevería - Rosa Ohiggins,10250,CLF,10250.0,418726645.0,10250.0,82.0,97.0,3 dormitorios,3.0,3 baños,3.0,125 m² útiles,125.0,CyM Propiedades,True,"NEVERÍA - ROSA OHIGGINS, Metro Escuela Militar, Las Condes",Metro Escuela Militar,usada,venta,departamento,las-condes-metropolitana,MLC4213160436,portalinmobiliario,hoy,2026-07-21,2026-07-22,2026-08-14,24,2026-08-15,https://www.portalinmobiliario.com/MLC-4213160436-neveria-rosa-ohiggins-_JM,1.0,210000.0,2026-07-21,1.0,15.0,140.0,,3.0,,5.0,N,-33.4130718,-70.5749424,
Manquehue Sur/ Colón,10250,CLF,10250.0,418726645.0,10250.0,82.0,91.0,4 dormitorios,4.0,4 baños,4.0,125 m² útiles,125.0,CyM Propiedades,True,"MANQUEHUE SUR/ COLÓN, Sebastián Elcano, Las Condes",Sebastián Elcano,usada,venta,departamento,las-condes-metropolitana,MLC4213160116,portalinmobiliario,hace 7 meses,2025-12-23,2026-07-22,2026-08-14,24,2026-08-15,https://www.portalinmobiliario.com/MLC-4213160116-manquehue-sur-colon-_JM,1.0,350000.0,2026-07-21,1.0,15.0,145.0,,4.0,,4.0,O,-33.4218167,-70.5647129,
Excelente Departamento En Venta De 4 Dorm. En Las Condes,11400,CLF,11400.0,465630606.0,11400.0,82.01,96.0,4 dormitorios,4.0,3 baños,3.0,139 m² útiles,139.0,,False,"Metro Escuela Militar, Estadio Español, Omnium, Metro Escuela Militar, Las Condes",Metro Escuela Militar,usada,venta,departamento,las-condes-metropolitana,MLC2070934121,portalinmobiliario,,,2026-07-22,2026-08-05,15,2026-08-06,https://www.portalinmobiliario.com/MLC-2070934121-excelente-departamento-en-venta-de-4-dorm-en-las-condes-_JM,2.0,360000.0,2026-07-21,1.0,32.0,164.0,25.0,11.0,14.0,2.0,NP,-33.4119293,-70.5801693,
Departamento En Venta De 4 Dorm. 3 Baños En Las Condes,11900,CLF,11900.0,486053001.0,11900.0,82.07,,4 dormitorios,4.0,3 baños,3.0,145 m² útiles,145.0,,False,"Martin De Zamora - Tobalaba - Metro Tobalaba, Vaticano, Las Condes",Vaticano,usada,venta,departamento,las-condes-metropolitana,MLC2042159763,portalinmobiliario,,,2026-07-22,2026-07-28,7,2026-07-29,https://www.portalinmobiliario.com/MLC-2042159763-departamento-en-venta-de-4-dorm-3-banos-en-las-condes-_JM,,,,,,,,,,,,,,
Amplio Y Elegante Departamento En Las Condes,11900,CLF,11900.0,486053001.0,11900.0,82.07,,4 dormitorios,4.0,3 baños,3.0,145 m² útiles,145.0,Coldwell Banker,True,"Rotonda Atenas, Las Condes",Rotonda Atenas,usada,venta,departamento,las-condes-metropolitana,MLC4188278846,portalinmobiliario,,,2026-07-22,2026-07-31,10,2026-08-01,https://www.portalinmobiliario.com/MLC-4188278846-amplio-y-elegante-departamento-en-las-condes-_JM,,,,,,,,,,,,,,
Departamento En Venta De 2 Dorm. En Las Condes,4350,CLF,4350.0,177674836.0,4350.0,82.08,,2 dormitorios,2.0,2 baños,2.0,53 m² útiles,53.0,Cata Brochet Propiedades,True,"Av. Américo Vespucio / Neveria, Metro Escuela Militar, Las Condes",Metro Escuela Militar,usada,venta,departamento,las-condes-metropolitana,MLC2050902057,portalinmobiliario,,,2026-07-22,2026-07-30,9,2026-07-31,https://www.portalinmobiliario.com/MLC-2050902057-departamento-en-venta-de-2-dorm-en-las-condes-_JM,,,,,,,,,,,,,,
Parque Araucano (154867),11500,CLF,11500.0,469715085.0,11500.0,82.14,,4 dormitorios,4.0,4 baños,4.0,140 m² útiles,140.0,,False,"Cerro Colorado 4800 - 5100, Las Condes, Chile, Parque Arauco, Las Condes",Parque Arauco,usada,venta,departamento,las-condes-metropolitana,MLC2025084421,portalinmobiliario,,,2026-07-22,2026-07-22,1,2026-07-23,https://www.portalinmobiliario.com/MLC-2025084421-parque-araucano-154867-_JM,,,,,,,,,,,,,,
Excelente Depto A Pasos Del Parque Arauco (161833),11500,CLF,11500.0,469715085.0,11500.0,82.14,,3 dormitorios,3.0,,,140.000 m² útiles,140.0,,False,"Cerro Colorado, Parque Arauco, Las Condes",Parque Arauco,usada,venta,departamento,las-condes-metropolitana,MLC4139155448,portalinmobiliario,,,2026-07-22,2026-07-25,4,2026-07-26,https://www.portalinmobiliario.com/MLC-4139155448-excelente-depto-a-pasos-del-parque-arauco-161833-_JM,,,,,,,,,,,,,,
Orientación Norte Cercano A Vespucio Sur En Las Condes,6900,CLF,6900.0,,6900.0,82.14,,3 dormitorios,3.0,2 baños,2.0,84 m² útiles,84.0,,False,"Sebastián Elcano 1117, 7580314 Santiago, Las Condes, Región Metropolitana, Chile, Sebastián Elcano, Las Condes",Sebastián Elcano,usada,venta,departamento,las-condes-metropolitana,MLC4145323726,portalinmobiliario,,,2026-07-22,2026-07-27,6,2026-07-28,https://www.portalinmobiliario.com/MLC-4145323726-orientacion-norte-cercano-a-vespucio-sur-en-las-condes-_JM,,,,,,,,,,,,,,
Se Vende Remodelado 4d+2b+2est+2bod En Las Condes,11500,CLF,11500.0,469715085.0,11500.0,82.14,,4 dormitorios,4.0,3 baños,3.0,140 m² útiles,140.0,,False,"Martín De Zamora 4500 - 4800, Las Condes, Sebastián Elcano, Las Condes",Sebastián Elcano,usada,venta,departamento,las-condes-metropolitana,MLC4162502336,portalinmobiliario,,,2026-07-22,2026-07-31,10,2026-08-01,https://www.portalinmobiliario.com/MLC-4162502336-se-vende-remodelado-4d2b2est2bod-en-las-condes-_JM,,,,,,,,,,,,,,
Precioso Departamento Con Amplia Terraza Con Vista A Jardin.,11500,CLF,11500.0,469715085.0,11500.0,82.14,,5 dormitorios,5.0,3 baños,3.0,140 m² útiles,140.0,,False,"Holanda 900 - 1200, Providencia, Las Lilas, Providencia",Las Lilas,usada,venta,departamento,providencia-metropolitana,MLC1976944929,portalinmobiliario,,,2026-07-22,2026-08-03,13,2026-08-04,https://www.portalinmobiliario.com/MLC-1976944929-precioso-departamento-con-amplia-terraza-con-vista-a-jardin-_JM,,,,,,,,,,,,,,
Venta Departamento 4d 4b 2e Sebastián Elcano - Las Condes,11500,CLF,11500.0,469896900.0,11500.0,82.14,91.0,4 dormitorios,4.0,4 baños,4.0,140 m² útiles,140.0,,False,"Víctor Rae 5911, Sebastián Elcano, Sebastián Elcano, Las Condes",Sebastián Elcano,usada,venta,departamento,las-condes-metropolitana,MLC2076882499,portalinmobiliario,hoy,2026-07-21,2026-07-22,2026-08-21,31,2026-08-22,https://www.portalinmobiliario.com/MLC-2076882499-venta-departamento-4d-4b-2e-sebastian-elcano-las-condes-_JM,2.0,350.0,2026-07-21,1.0,20.0,160.0,20.0,8.0,8.0,2.0,NOSP,-33.4303051,-70.5661779,
"Oportunidad Dpto A 82uf/mt2 Y En La Zona A 93uf/mt2, Amplio!",8380,CLF,8380.0,342279340.0,8380.0,82.16,,3 dormitorios,3.0,3 baños,3.0,102 m² útiles,102.0,,False,"Darío Urzúa, Pedro De Valdivia, Providencia",Pedro De Valdivia,usada,venta,departamento,providencia-metropolitana,MLC4093529552,portalinmobiliario,,,2026-07-22,2026-08-05,15,2026-08-06,https://www.portalinmobiliario.com/MLC-4093529552-oportunidad-dpto-a-82ufmt2-y-en-la-zona-a-93ufmt2-amplio-_JM,,,,,,,,,,,,,,
Exclusivo Departamento En El Golf,18900,CLF,18900.0,771966531.0,18900.0,82.17,,6 dormitorios,6.0,5 baños,5.0,230 m² útiles,230.0,,False,"La Gioconda 4200 - 4500, Las Condes, Chile, Metro Escuela Militar, Las Condes",Metro Escuela Militar,usada,venta,departamento,las-condes-metropolitana,MLC4125909904,portalinmobiliario,,,2026-07-22,2026-07-22,1,2026-07-23,https://www.portalinmobiliario.com/MLC-4125909904-exclusivo-departamento-en-el-golf-_JM,,,,,,,,,,,,,,
Vendo Departamento Remodelado De 3 Dorm. En Las Condes,7890,CLF,7890.0,322265393.0,7890.0,82.19,,3 dormitorios,3.0,2 baños,2.0,96 m² útiles,96.0,BINEXXOS BUSINESS INTELLIGENC,True,"San Crescente/Napoleon, Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC2048413991,portalinmobiliario,,,2026-07-22,2026-07-31,10,2026-08-01,https://www.portalinmobiliario.com/MLC-2048413991-vendo-departamento-remodelado-de-3-dorm-en-las-condes-_JM,,,,,,,,,,,,,,
"Excelente Ubicacion, Metro Y Las Lilas (170310)",7890,CLF,7890.0,322265393.0,7890.0,82.19,,3 dormitorios,3.0,2 baños,2.0,96 m² útiles,96.0,,False,"Monte Alegre 900 - 1200, Las Condes, Chile, Vaticano, Las Condes",Vaticano,usada,venta,departamento,las-condes-metropolitana,MLC4182756746,portalinmobiliario,,,2026-07-22,2026-08-05,15,2026-08-06,https://www.portalinmobiliario.com/MLC-4182756746-excelente-ubicacion-metro-y-las-lilas-170310-_JM,,,,,,,,,,,,,,
Estupendo Depto Con Gran Vista,7400,CLF,7400.0,302251446.0,7400.0,82.22,,2 dormitorios,2.0,3 baños,3.0,90 m² útiles,90.0,,False,"Alcántara 988, 7.5504e+06 - 7.5507e+06 Las Condes, Región Metropolitana, Chile, Vaticano, Las Condes",Vaticano,usada,venta,departamento,las-condes-metropolitana,MLC4179308134,portalinmobiliario,,,2026-07-22,2026-08-05,15,2026-08-06,https://www.portalinmobiliario.com/MLC-4179308134-estupendo-depto-con-gran-vista-_JM,,,,,,,,,,,,,,
En Marchant Pereira Depto De 3 Dormitorios 2 Baños Se Vende,9045,CLF,9045.0,369441126.0,9045.0,82.23,,3 dormitorios,3.0,2 baños,2.0,110 m² útiles,110.0,,False,"METRO INEZ DE SUAREZ, Pedro De Valdivia, Providencia",Pedro De Valdivia,usada,venta,departamento,providencia-metropolitana,MLC4029236896,portalinmobiliario,,,2026-07-22,2026-07-22,1,2026-07-23,https://www.portalinmobiliario.com/MLC-4029236896-en-marchant-pereira-depto-de-3-dormitorios-2-banos-se-vende-_JM,,,,,,,,,,,,,,
Vendo Departamento Alonso Cordova Los Militares,9950,CLF,9950.0,,9950.0,82.23,,3 dormitorios,3.0,2 baños,2.0,121 m² útiles,121.0,Fuenzalida Talagante,True,"Alonso Cordova Los Militares, Nueva Las Condes, Las Condes",Nueva Las Condes,usada,venta,departamento,las-condes-metropolitana,MLC2037762841,portalinmobiliario,,,2026-07-22,2026-07-27,6,2026-07-28,https://www.portalinmobiliario.com/MLC-2037762841-vendo-departamento-alonso-cordova-los-militares-_JM,,,,,,,,,,,,,,
Oportunidad_dpto 4d 3b 109 M2 En Av. Manquehue Sur 1300,8966,CLF,8966.0,,8966.0,82.26,,4 dormitorios,4.0,3 baños,3.0,109 m² útiles,109.0,,False,"Av. Manquehue Sur 1300, Las Condes, Rotonda Atenas, Las Condes",Rotonda Atenas,usada,venta,departamento,las-condes-metropolitana,MLC2041111259,portalinmobiliario,,,2026-07-22,2026-07-27,6,2026-07-28,https://www.portalinmobiliario.com/MLC-2041111259-oportunidaddpto-4d-3b-109-m2-en-av-manquehue-sur-1300-_JM,,,,,,,,,,,,,,
